Open,High,Low,Close,Adj Close,Volume,Company,Date,Direction,description,Compound,Negative,Neutral,Positive
1500,1535.400024,1488.650024,1530.800049,1530.800049,535059,16,04-10-2023,0,HDFC Bank Q2 Update: CASA Ratio Dips 780 Basis Points On Mega Merger  BQ Prime,0,0,1,0
1536.699951,1551.900024,1533.949951,1535.849976,1535.849976,1539282,16,05-10-2023,0,"HDFC Bank shares recover following post-merger slump, analysts ...  Investing.com",0.296,0,0.804,0.196
1529,1529,1512.349976,1516.150024,1516.150024,367091,16,09-10-2023,0,"After merger, headroom for foreign investors in HDFC Bank gets bigger  BusinessLine",0,0,1,0
1521,1528.949951,1515.300049,1524.599976,1524.599976,108219,16,10-10-2023,0,HDFC Bank sees strong market cap growth; Japanese megabanks ...  S&P Global,0.7096,0,0.629,0.371
1539.5,1542.349976,1529,1538.599976,1538.599976,1089099,16,11-10-2023,1,"CLSA ups India allocation, says RIL, HDFC Bank and SBI among high conviction calls  Business Today",0,0,1,0
1558,1558,1535,1541.349976,1541.349976,366832,16,17-10-2023,0,An investing lesson from the HDFC Bank stock | Articles  Morningstar India,0,0,1,0
1541.949951,1541.949951,1518.150024,1519.699951,1519.699951,443038,16,18-10-2023,0,HDFC Bank Limited (NYSE:HDB) Q2 2024 Earnings Call Transcript  Yahoo Finance,-0.2263,0.16,0.84,0
1507,1526.25,1503.349976,1514.949951,1514.949951,575167,16,19-10-2023,0,HDFC Bank Launches XpressWay Digital Banking Platform For Paperless Self-Service Banking  Outlook India,0,0,1,0
1525,1528.949951,1500.349976,1505.800049,1505.800049,337037,16,23-10-2023,1,"YES Bank, HCC, IOB, Vodafone Idea, JP Power, NBCC shares see high volumes on NSE  Business Today",0.8001,0,0.632,0.368
1522,1522,1491.5,1496.550049,1496.550049,289287,16,25-10-2023,0,Buy ICICI Bank; target of Rs 1190 HDFC Securities  Moneycontrol,0.296,0,0.804,0.196
1495,1495,1460.550049,1463.5,1463.5,1139500,16,26-10-2023,0,IRM Energy IPO listing: IRM Energy share price debuts at 5.5% discount at ₹477.25 on NSE | Mint  Mint,0.6597,0,0.701,0.299
545.849976,548.150024,540.150024,542.25,540.467957,1479779,15,02-11-2022,0,HDFC Life & IvyCamp Launch 'Futurance' Phase 5 to select and ...  PR Newswire,0,0,1,0
569.700012,571.75,566.349976,568.200012,566.332703,1452719,15,28-12-2022,0,"MC Interview: 2023 to see rise in margins and growth, says HDFC Life CFO Niraj Shah  Moneycontrol",0.3818,0,0.86,0.14
595,596.450012,585.200012,589.200012,587.263672,3884783,15,23-01-2023,1,Heres Why Most Analysts Retain Buy On HDFC Life After Q3 Earnings  BQ Prime,0,0,1,0
582.900024,584.650024,502.350006,515.700012,514.005249,22671272,15,01-02-2023,0,HDFC Life To See A 10-12% Topline Impact Due To Budget Announcement: CEO  BQ Prime,0,0,1,0
510.75,520,509.649994,519.099976,517.394043,2497424,15,15-02-2023,0,LIC vs SBI Life vs HDFC Life: Which stock to pick after recent slide?  Business Today,0,0,1,0
490,491.25,481.649994,482.799988,481.213318,2618651,15,02-03-2023,1,Pramerica Life Insurance appoints Pankaj Gupta as MD and CEO  Economic Times,0,0,1,0
495,496.600006,490,491.25,489.63559,2336282,15,09-03-2023,0,"Which life insurance stocks to buy in March? LIC, SBI Life, or ICICI Life | Mint  Mint",0,0,1,0
506.100006,516.900024,505.25,514.650024,512.958679,2416882,15,06-04-2023,0,Have Insiders Sold HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Shares Recently?  Simply Wall St,0.0772,0.118,0.745,0.137
536,541.25,511.399994,513.299988,511.613098,4452849,15,21-04-2023,0,India cenbank gives HDFC Bank selective regulatory relief post ...  Reuters,0.4767,0,0.763,0.237
551,555.549988,532,547.549988,545.750549,23496385,15,24-04-2023,0,HDFC Life Insurance shares jump 8% at open; here's what fuelling the upward move  Business Today,0.296,0,0.872,0.128
529,536.900024,528.599976,531.599976,529.852966,4165761,15,26-04-2023,1,India's HDFC Life misses Q4 profit view on higher expenses  Reuters India,0.25,0.128,0.676,0.196
530.099976,530.099976,516.049988,517.849976,516.148132,7978904,15,27-04-2023,0,Life insurance stocks record renewed interest as investors shrug off growth concerns  Moneycontrol,0.6808,0,0.663,0.337
517.099976,531,516.450012,529.75,528.009033,4031679,15,28-04-2023,0,"Jefferies Chris Wood Reduces Exposure In HDFC Life, Bajaj Finance  BQ Prime",0,0,1,0
542,551,540,549.549988,547.743958,1970280,15,08-05-2023,0,HDFC Life sets record date for final dividend for FY23: Key details to note | Mint  Mint,0,0,1,0
559.900024,563.049988,556.299988,559.299988,557.461914,1984609,15,15-05-2023,0,"Post-merger HDFC Bank faces `dharmsankat’ over life insurance arm, says Macquarie  IndiaTimes",0,0,1,0
562,562.75,552.400024,560.099976,558.259277,1395385,15,17-05-2023,1,"Good news for 23 lakh policyholders at HDFC Life, insurer to pay highest ever bonus of ₹3,660 cr; details here | Mint  Mint",0.7184,0.052,0.709,0.239
576,589,571,585.150024,583.22699,2653926,15,30-05-2023,0,Block deal impact: Sona BLW slips 6%; HDFC Life gains 1%  Business Standard,-0.128,0.178,0.675,0.147
603,603.700012,584.25,592.349976,590.40332,10027475,15,31-05-2023,0,"Buzzing Stocks: Lupin, HDFC Life, Mazagon Dock, Adani Ports, Ador Welding, others in news today  Moneycontrol",0,0,1,0
593.450012,594.450012,581,582.200012,580.286682,1659264,15,01-06-2023,0,"Abrdn sells entire 1.66% stake in HDFC Life Insurance for ₹2,069 crore | Mint  Mint",0,0,1,0
587.950012,593.700012,576.75,581.700012,579.78833,3023579,15,09-06-2023,1,"Growth concerns! Macquaire downgrades HDFC Life, I-Pru Life, SBI Life despite valuation comfort  Economic Times",0.1979,0.117,0.722,0.161
585.950012,591,581.450012,584.400024,582.479492,3327440,15,12-06-2023,1,"SBI Life, HDFC Life are Nuvama's top picks in life insurance space ...  Mint",0.2023,0,0.878,0.122
577.799988,615,576.599976,609.549988,609.549988,11422524,15,16-06-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹609.7, up 5.49% from yesterday's ₹577.95 | Mint  Mint",0.296,0,0.896,0.104
609.950012,629,602.099976,626.549988,626.549988,7087287,15,19-06-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹626.45, up 2.75% from yesterday's ₹609.7 | Mint  Mint",0.296,0,0.896,0.104
627,644.849976,624.200012,643.700012,643.700012,10400684,15,20-06-2023,0,CCI approves HDFC acquisition of more shares in HDFC ERGO | Mint  Mint,0.6361,0,0.658,0.342
645,659.950012,640.049988,642.5,642.5,7689046,15,21-06-2023,0,CCI Approves Acquisition Of Stake By HDFC In 2 Insurers  Outlook India,0.4019,0,0.787,0.213
642.450012,643,623.799988,626.900024,626.900024,4159293,15,23-06-2023,1,"Hot Stocks: Brokerage view on Bajaj Auto, Paytm, Tata Motors and HDFC Life Insurance  Economic Times",0,0,1,0
619.950012,632.349976,616.75,630.25,630.25,3749962,15,26-06-2023,0,"After HDFC Life, ICICI Prudential receives GST demand notice of Rs 492 crore  CNBCTV18",-0.128,0.103,0.897,0
641,674,637.099976,667.200012,667.200012,30050877,15,27-06-2023,0,HDFC buys 0.7% stake in HDFC Life Insurance for Rs 993 cr ahead of merger with HDFC Bank  Business Today,0,0,1,0
667.200012,667.200012,667.200012,667.200012,667.200012,0,15,28-06-2023,0,HDFC Buys HDFC Life Insurance Shares Worth Over Rs 992 Crore  BQ Prime,0.4767,0,0.728,0.272
652,657.5,638.5,651.200012,651.200012,8681796,15,30-06-2023,0,"Buzzing Stocks: HDFC Life, MCX, Adani Enterprises, Zydus Life, BPCL and others in news  Moneycontrol",0,0,1,0
671,684.799988,670.75,672.549988,672.549988,5004622,15,11-07-2023,0,Rishabh Pant and HDFC Life advocate for financial security  MediaNews4U,0.34,0,0.789,0.211
667,667,653.349976,656.549988,656.549988,5855926,15,18-07-2023,1,"Q1FY24 Preview: HDFC Life Insurance Company: New business premium seen at Rs. 59.9 billion, VNB margin at 28.0%  Indiainfoline",0,0,1,0
660,662.849976,651.549988,661.049988,661.049988,2754328,15,20-07-2023,0,"Bajaj Allianz, Sun Life, HDFC Life, and others found to evade Rs ...  Moneycontrol",0,0,1,0
662.5,662.5,633.650024,647.299988,647.299988,5964750,15,21-07-2023,0,"HDFC Life Q1 Results: PAT rises 15% YoY to Rs 415 crore, net premium income up 17%  The Economic Times",0,0,1,0
652,655,644.450012,646.849976,646.849976,3738008,15,31-07-2023,0,"Jio Financial Services may soon apply for insurance licence, says report  Business Today",0,0,1,0
642.75,644.900024,637,642.849976,642.849976,2536221,15,02-08-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹640.95, down -0.25% from yesterday's ₹642.55 | Mint  Mint",0.296,0,0.896,0.104
637.099976,640.950012,629.099976,632.700012,632.700012,2670399,15,03-08-2023,0,Spend-IT: HDFC Life accelerates tech expenditure to digitise ...  TechCircle,0,0,1,0
645,651.5,638.099976,640,640,1472754,15,10-08-2023,0,HDFC Life Insurance (NSE:HDFCLIFE) shareholders have earned a 6.9% CAGR over the last five years  Simply Wall St,0,0,1,0
632.099976,638,625.599976,632.75,632.75,1927044,15,14-08-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹631, down -0.37% from yesterday's ₹633.35 | Mint  Mint",0.296,0,0.896,0.104
627.099976,629.799988,619.650024,625.150024,625.150024,1800138,15,16-08-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹624.95, down -1.14% from yesterday's ₹632.15 | Mint  Mint",0.296,0,0.896,0.104
625.150024,630.950012,622.200012,628.400024,628.400024,1800092,15,17-08-2023,0,"HDFC's life insurance, mutual fund arms to start operations from Gift City  Business Standard",0.4404,0,0.818,0.182
635,637.5,628.5,630.5,630.5,1518585,15,24-08-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹630.55, down -0.36% from yesterday's ₹632.8 | Mint  Mint",0.296,0,0.896,0.104
644.75,648,638.549988,641.349976,641.349976,1271599,15,01-09-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹641.45, down -0.48% from yesterday's ₹644.55 | Mint  Mint",0.296,0,0.896,0.104
648,657.75,643.049988,656.75,656.75,2349089,15,07-09-2023,0,"Hdfc Life share price Today Live Updates : Hdfc Life closed today at ₹651.85, up 0.73% from yesterday's ₹647.1 | Mint  Mint",0.296,0,0.896,0.104
659.200012,660.799988,652.950012,657.450012,657.450012,1693851,15,08-09-2023,0,Robust growth ahead for pvt insurers; HDFC Life may see stronger momentum  Business Standard,0.765,0,0.591,0.409
658,677.549988,656.400024,668.650024,668.650024,4083029,15,11-09-2023,0,"Tech Mahindra, IEX, Voltas, HDFC Life among 6 shares that may rise in near-term  Business Today",0.296,0,0.864,0.136
650.299988,655.400024,643,645.450012,645.450012,3735579,15,14-09-2023,0,HDFC Life Insurance Company Limited's (NSE:HDFCLIFE) Stock Is Rallying But Financials Look Ambiguous: Will The Momentum Continue?  Simply Wall St,0,0,1,0
616.099976,624.75,615.150024,621.25,621.25,4054232,15,10-10-2023,0,Innokaiz India Ltd receives Rs. 8.07 crore order from HDFC Life ...  Equity Bulls,0,0,1,0
626.950012,627,619,621.5,621.5,3102088,15,11-10-2023,0,India's Bharti Group to buy out French partner AXA's stake in JV  Reuters,0,0,1,0
623.25,633,614.5,625.25,625.25,5462771,15,13-10-2023,0,"HDFC Life Insurance Q2 Results: Profit Rises 15%, Net Premium Up 13%  BQ Prime",0.4404,0,0.818,0.182
633,635,619.650024,630.049988,630.049988,3399593,15,16-10-2023,1,HDFC Life Q2 Review - Business Reorientation Towards Higher Volume Growth Is A Positive: ICICI Securities  BQ Prime,0.8126,0,0.607,0.393
632.5,645.900024,630.549988,641.799988,641.799988,4443295,15,17-10-2023,0,"Top Nifty gainers and losers: BPCL, HDFC Life rise, UPL, Tata Motors down  Moneycontrol",0.0258,0.18,0.582,0.238
636.950012,641.950012,630,639.950012,639.950012,1853937,15,20-10-2023,0,HDFC Bank's Q3 net revenue surges by 114.8% to ₹66317 crore  Mediabrief,0,0,1,0
2625.399902,2668.5,2625.399902,2646.149902,2616.699951,5798,17,03-11-2022,0,"India's Hero MotoCorp misses Q2 profit estimates, sales dip  Reuters India",0.6808,0.116,0.488,0.396
2661.399902,2715,2661.399902,2707.100098,2676.971924,7939,17,25-11-2022,0,India's Hero MotoCorp to raise two-wheeler prices from next month  Reuters India,0.5574,0,0.753,0.247
2753.050049,2779,2734.399902,2750.550049,2719.938232,3429,17,09-12-2022,0,"Hero MotoCorp M&A, strategy head resigns; CFO Niranjan Gupta takes charge | Mint  Mint",0.3182,0.136,0.651,0.213
2731.100098,2769.649902,2731.100098,2751.800049,2721.174316,5089,17,09-01-2023,0,Hero MotoCorp (NSE:HEROMOTOCO) May Have Issues Allocating Its Capital  Simply Wall St,0.5574,0,0.753,0.247
2733.5,2810,2733.5,2772.949951,2742.088867,9877,17,23-01-2023,0,"Hero MotoCorp Ltd Share Price Today, HEROMOTOCO Share Price ...  Business Today",0.7906,0,0.529,0.471
2725,2764.100098,2681.449951,2704.199951,2674.104004,10818,17,30-01-2023,0,Hero MotoCorp looks at gaining market share in scooter segment  BusinessLine,0.8225,0,0.482,0.518
2735.050049,2822.5,2675.149902,2726.899902,2696.55127,21294,17,01-02-2023,0,"Auto Sales In January 2023: Hero MotoCorp Sales Fall, Ashok Leylands Dispatches Rise  BQ Prime",0.5574,0,0.795,0.205
2714.949951,2714.949951,2635,2661.899902,2632.274658,5936,17,02-02-2023,0,"Hero MotoCorp sells 356,690 units in January 2023  ETAuto",0.5574,0,0.69,0.31
2657.050049,2691.550049,2615.850098,2653.649902,2624.116699,12948,17,07-02-2023,0,Hero MotoCorp net up 2% even as sales dip in Q3  BusinessLine,0.5574,0,0.753,0.247
2673,2684.149902,2592.199951,2613.649902,2584.561768,48732,17,08-02-2023,1,Hero MotoCorp shares decline 2%. Here's why  Economic Times,0.7003,0,0.547,0.453
2500,2512,2482.399902,2495.899902,2468.122314,8391,17,23-02-2023,0,"Hero MotoCorp shares slip below Rs 2,500 mark, down 10% in a month; what's next?  Business Today",0.7003,0,0.707,0.293
2402.050049,2443.649902,2402.050049,2432.75,2405.675049,7691,17,01-03-2023,0,"Auto Sales In February 2023: Hero MotoCorps Dispatches Rise 10%, Eicher Motors Sales Jump  BQ Prime",0.5574,0,0.806,0.194
2462.100098,2492.449951,2462.100098,2480.899902,2453.289063,4778,17,06-03-2023,0,Hero MotoCorp to collaborate with US-based Zero Motorcycles on premium electric bikes  BusinessLine,0.5574,0,0.769,0.231
2350.149902,2369.399902,2346.550049,2354.100098,2327.900635,8815,17,22-03-2023,0,India's Hero MotoCorp to raise prices on select models  Reuters,0.5574,0,0.714,0.286
2295.050049,2306.699951,2246.75,2249.300049,2224.266846,14884,17,28-03-2023,0,Kotak retains 'reduce' rating on Hero MotoCorp amid likely loss to market share  Moneycontrol,0.5423,0.12,0.576,0.304
2434.050049,2440.800049,2419.399902,2431.899902,2404.834473,9923,17,05-04-2023,1,Hero MotoCorp launches Voluntary Retirement Scheme (VRS) for all staff members  Economic Times,0.5574,0,0.769,0.231
2545,2545,2470.600098,2495.25,2467.479492,64599,17,02-05-2023,1,Niranjan Gupta appointed as the new Hero MotoCorp CEO: Details  IndiaTimes,0.5574,0,0.735,0.265
2499.899902,2518,2479.550049,2503.25,2475.390625,94972,17,03-05-2023,0,"Ather, TVS, Hero MotoCorp to reimburse cost of portable chargers to customers  BusinessLine",0.5574,0,0.769,0.231
2490.050049,2532.25,2490.050049,2514.050049,2486.070313,26166,17,04-05-2023,1,India's Hero MotoCorp posts Q4 profit beat on higher vehicle sales  Reuters,0.7579,0,0.606,0.394
2542,2561.149902,2510,2545.050049,2516.725342,40647,17,05-05-2023,1,Can Hero MotoCorp and Tata Motors be the stocks of 2023? Sandip Sabharwal answers  Economic Times,0.5574,0,0.806,0.194
2682.75,2718,2680,2685.800049,2655.908936,44084,17,16-05-2023,0,Hero MotoCorp launches all-new OBD-II & E20 compliant adventure ...  CNBCTV18,0.7096,0,0.576,0.424
2740.050049,2812.649902,2740.050049,2800.949951,2769.777344,28722,17,01-06-2023,1,"Hero MotoCorp sells more than 5.9 lakh motorcycles in May, expects trend to continue | Mint  Mint",0.5574,0,0.806,0.194
2827.050049,2911.649902,2827.050049,2891.949951,2859.764404,80000,17,02-06-2023,1,Indian shares up on Fed pause hopes; Hero climbs on strong sales  Reuters India,0.8979,0,0.457,0.543
2997.899902,3025.5,2950,2965.649902,2932.644287,30410,17,08-06-2023,1,Hero MotoCorp charges up electric vehicle play  The Economic Times,0.5994,0.139,0.464,0.397
2925.949951,2957,2905,2952.5,2919.640625,20357,17,13-06-2023,0,Hero MotoCorp's new strategy needs to be backed by successful launches | Mint  Mint,0.8176,0,0.541,0.459
2931.050049,2960.899902,2810.300049,2842.699951,2811.062744,30515,17,15-06-2023,0,India's corporate affairs ministry orders probe into Hero MotoCorp ...  Reuters,0.5574,0,0.735,0.265
2825,2826.949951,2777.949951,2782.449951,2751.483154,16037,17,19-06-2023,0,"Hero MotoCorp, JSW Energy among 10 stocks breaching their 20-day SMA from above  Economic Times",0.6908,0,0.695,0.305
2846.899902,2866.199951,2828.350098,2843.25,2811.606445,9162,17,27-06-2023,0,Bajaj-Triumph and Hero-Harley take aim at Royal Enfield | Mint  Mint,0,0,1,0
2831.050049,2919.350098,2831.050049,2909.399902,2877.020264,40284,17,30-06-2023,0,Hero MotoCorp To Hike Two-Wheeler Prices By Around 1.5% From Next Month  BQ Prime,0.5574,0,0.783,0.217
3168.949951,3171.149902,3125.449951,3147.449951,3112.420898,16020,17,07-07-2023,0,Hero MotoCorp Vs Eicher Motors: Should you buy Royal Enfield maker after 12% share price drop?  Business Today,0.5719,0.092,0.655,0.253
3137.050049,3153.800049,3069,3091.600098,3057.192627,16828,17,17-07-2023,1,"Hot Stocks | Here is why you should bet on Hero MotoCorp, CESC for short term  Moneycontrol",0.5574,0,0.806,0.194
3084,3123,3050.5,3100.149902,3065.647461,28654,17,21-07-2023,0,Hero Moto expects rural demand jump | Mint  Mint,0.4767,0.135,0.541,0.324
3120.050049,3154.550049,3091,3134.050049,3099.170166,16624,17,24-07-2023,1,It Might Not Be A Great Idea To Buy Hero MotoCorp Limited (NSE:HEROMOTOCO) For Its Next Dividend  Simply Wall St,-0.1516,0.209,0.645,0.145
3140,3189.399902,3127.100098,3144.850098,3109.850098,23719,17,26-07-2023,0,"Hero Motors may raise ₹1,500 crore from Dalal Street: Report | Mint  Mint",0.5574,0,0.753,0.247
2965.050049,3021.550049,2933.5,2951,2951,135937,17,03-08-2023,1,ED seizes assets worth ₹25 crore after raids on Hero Motocorp’s Munjal  The Hindu,0.7351,0,0.604,0.396
2948.399902,2963.449951,2930,2952.75,2952.75,10296,17,07-08-2023,0,Hero MotoCorp receives over 25000 bookings for India-made ...  Reuters,0.5574,0,0.714,0.286
3080,3080,3004,3057.25,3057.25,24754,17,09-08-2023,0,India's Hero MotoCorp faces tax probe over links to vendor -sources  Reuters,0.5574,0,0.753,0.247
